date,open,high,low,close,volume
4/2/2015,27.9511,28.0696,27.7633,28.016,128880524
4/6/2015,27.8259,28.5056,27.7946,28.4698,148775900
4/7/2015,28.5346,28.6423,28.1635,28.1702,140049072
4/8/2015,28.1345,28.2574,27.9377,28.0786,149316972
4/9/2015,28.1345,28.2976,27.8684,28.2932,129935896
4/10/2015,28.1568,28.4385,28.0026,28.4139,160751812
4/13/2015,28.6978,28.7425,28.3044,28.358,145460492
4/14/2015,28.3915,28.4564,28.1479,28.2351,102098372
4/15/2015,28.2596,28.4206,28.1702,28.3424,115881676
4/16/2015,28.2306,28.4139,28.1926,28.206,113475948
4/17/2015,28.0674,28.1993,27.8237,27.8885,207828184
4/20/2015,28.0719,28.6419,27.9824,28.5257,188217240
4/21/2015,28.6375,28.6598,28.3178,28.3714,129740228
4/22/2015,28.3893,28.8096,28.2395,28.7537,150618020
4/23/2015,28.6822,29.1561,28.6464,28.9884,183083608
4/24/2015,29.1717,29.203,28.8901,29.1248,178103620
4/27/2015,29.5786,29.7619,29.3193,29.6546,387816828
4/28/2015,30.0581,30.0771,28.9661,29.1874,475695880
4/29/2015,29.098,29.4177,28.6822,28.7582,253544332
4/30/2015,28.5033,28.5883,27.8505,27.978,332781692
5/1/2015,28.1903,29.0913,28.0115,28.8275,234050552
5/4/2015,28.9504,29.1896,28.6732,28.7716,203953112
5/5/2015,28.6486,28.7157,28.1188,28.1233,197085664
5/6/2015,28.2932,28.3357,27.5778,27.9467,288564040
5/7/2015,28.0088,28.3029,27.8404,28.1188,175763580
5/8/2015,28.4376,28.6486,28.3096,28.6486,222201528
5/11/2015,28.597,28.6351,28.2007,28.3568,168143028
5/12/2015,28.1951,28.4825,28.02,28.2546,192640128
5/13/2015,28.3186,28.5521,28.2557,28.2872,138776940
5/14/2015,28.6014,28.9471,28.5453,28.9471,180813824
5/15/2015,28.9741,29.0684,28.781,28.9067,152832136
5/18/2015,28.8192,29.3445,28.8147,29.2255,203531672
5/19/2015,29.3377,29.3804,29.102,29.1986,178532960
5/20/2015,29.1829,29.4028,29.0347,29.1963,145819728
5/21/2015,29.1986,29.5488,29.1447,29.4949,158921456
5/22/2015,29.542,29.8496,29.4971,29.753,182383888
5/26/2015,29.7665,29.8361,28.9853,29.0976,282790240
5/27/2015,29.2592,29.6902,29.1941,29.6419,183332984
5/28/2015,29.6004,29.6206,29.4298,29.5824,122933236
5/29/2015,29.459,29.5084,29.1604,29.2457,203537808
6/1/2015,29.4522,29.4949,29.1941,29.303,128451188
6/2/2015,29.1514,29.3299,29.0302,29.1739,134670508
6/3/2015,29.331,29.3939,29.1604,29.2098,123934168
6/4/2015,29.0886,29.3131,28.9382,29.0392,153800472
6/5/2015,29.0706,29.1133,28.8147,28.8798,142507200
6/8/2015,28.9359,29.0055,28.4712,28.689,210699144
6/9/2015,28.4421,28.7518,28.1996,28.6037,224301680
6/10/2015,28.7159,29.0347,28.7002,28.9314,156349000
6/11/2015,28.9988,29.2233,28.8405,28.8663,141563548
6/12/2015,28.7754,28.808,28.5341,28.5476,147544984
6/15/2015,28.3074,28.5633,28.2198,28.4914,175955784
6/16/2015,28.5161,28.7002,28.368,28.6441,125976524
6/17/2015,28.671,28.7069,28.451,28.5767,131672284
6/18/2015,28.561,28.8035,28.5588,28.7069,141628880
6/19/2015,28.6688,28.6935,28.3747,28.4196,218867548
6/22/2015,28.6194,28.7474,28.5274,28.6463,136157380
6/23/2015,28.6172,28.6463,28.4823,28.5161,121075452
6/24/2015,28.5565,29.138,28.5363,28.7586,221123420
6/25/2015,28.9269,29.0033,28.6216,28.6216,127752400
6/26/2015,28.6598,28.7316,28.3994,28.4533,176267364
6/29/2015,28.1637,28.3904,27.9437,27.9549,196645708
6/30/2015,28.1884,28.3119,28.029,28.1558,177482728
7/1/2015,28.487,28.4959,28.2827,28.4196,120955244
7/2/2015,28.3814,28.4398,28.2333,28.3837,108843808
7/6/2015,28.047,28.3366,28.0268,28.2849,112241724
7/7/2015,28.2602,28.3186,27.7843,28.2153,187787244
7/8/2015,27.9437,27.9796,27.5082,27.5149,243046456
7/9/2015,27.8023,27.8494,26.7629,26.9537,314380152
7/10/2015,27.3735,27.8023,27.2096,27.6743,245417896
7/13/2015,28.0672,28.2299,27.9078,28.2086,165762152
7/14/2015,28.2939,28.368,28.0694,28.1974,127072556
7/15/2015,28.2221,28.5431,28.1906,28.469,134596800
7/16/2015,28.6755,28.8618,28.588,28.8484,144889788
7/17/2015,28.9763,29.0976,28.8035,29.0976,184658840
7/20/2015,29.4006,29.8496,29.34,29.6475,235600812
7/21/2015,29.8226,29.8383,29.2547,29.3512,307025708
7/22/2015,27.3847,28.1727,27.3847,28.1098,461802428
7/23/2015,28.3298,28.5296,28.0739,28.0964,203997808
7/24/2015,28.1323,28.2266,27.8135,27.9482,168649328
7/27/2015,27.6317,27.7484,27.4139,27.5598,177822160
7/28/2015,27.6968,27.8157,27.5105,27.6968,134472388
7/29/2015,27.6451,27.7237,27.4476,27.6092,148046612
7/30/2015,27.4588,27.5149,27.3219,27.47,134513072
7/31/2015,27.5217,27.5312,27.1423,27.2298,171539812
8/3/2015,27.2747,27.5149,26.3813,26.5878,279903872
8/4/2015,26.3589,26.4217,25.4228,25.7348,496554492
8/5/2015,25.3554,26.3633,25.1646,25.9054,393537844
8/6/2015,26.1509,26.2704,25.7326,25.9615,211612160
8/7/2015,25.8375,26.2141,25.8195,26.0495,154681620
8/10/2015,26.2772,27.0574,26.2772,26.9965,219806388
8/11/2015,26.5658,26.6493,25.5556,25.5917,388331256
8/12/2015,25.3752,26.0269,24.7213,25.9863,406742440
8/13/2015,26.1667,26.2479,25.8285,25.966,194143156
8/14/2015,25.7789,26.2276,25.709,26.1487,171718064
8/17/2015,26.1667,26.5298,26.045,26.4193,163538980
8/18/2015,26.2547,26.4824,26.16,26.2704,138242832
8/19/2015,26.1802,26.275,25.86,25.9345,193146040
8/20/2015,25.7247,25.7856,25.1723,25.4023,274006488
8/21/2015,24.9017,25.2332,23.8227,23.8486,513101884
8/24/2015,21.3929,24.5341,20.7458,23.2533,648825168
8/25/2015,25.055,25.055,23.339,23.3931,414406396
8/26/2015,24.1474,24.7799,23.6885,24.7348,387098444
8/27/2015,25.3121,25.5353,24.8092,25.4632,338464224
8/28/2015,25.294,25.5511,25.152,25.5466,212657628
8/31/2015,25.285,25.8262,25.2557,25.4271,224917084
9/1/2015,24.8453,25.2286,24.2094,24.2906,307383440
9/2/2015,24.8047,25.3324,24.6088,25.3324,247555248
9/3/2015,25.3662,25.4316,24.8137,24.8881,212935760
9/4/2015,24.5725,24.9062,24.4687,24.6401,199985244
9/8/2015,25.1768,25.382,24.8769,25.3256,219374504
9/9/2015,25.6526,25.7112,24.7528,24.8385,340043216
9/10/2015,24.8656,25.5449,24.7822,25.3842,251571324
9/11/2015,25.2084,25.7541,25.2016,25.7541,199661892
9/14/2015,26.2885,26.3584,25.9006,26.0021,233453724
9/15/2015,26.1419,26.2772,25.8014,26.2208,173364620
9/16/2015,26.2141,26.2795,26.0314,26.2502,148693956
9/17/2015,26.081,26.2682,25.6424,25.6887,256450564
9/18/2015,25.3031,25.7744,25.2264,25.5827,297141164
9/21/2015,25.6323,26.0156,25.63,25.9796,200887860
9/22/2015,25.5669,25.7473,25.373,25.5714,201384636
9/23/2015,25.6233,25.8691,25.5489,25.7789,143026864
9/24/2015,25.5376,26.045,25.3391,25.9322,200877900
9/25/2015,26.2569,26.3133,25.7112,25.8668,224607704
9/28/2015,25.6729,25.8352,25.3549,25.3549,203128756
9/29/2015,25.4429,25.5962,24.3221,24.5927,293461536
9/30/2015,24.843,25.152,24.5183,24.7934,260166384
10/1/2015,24.595,24.719,24.1981,24.71,255716400
10/2/2015,24.356,25.0333,24.2522,24.8904,232079032
10/5/2015,24.7777,25.1136,24.595,24.9806,208258972
10/6/2015,24.9468,25.1971,24.7517,25.1001,195427908
10/7/2015,25.1971,25.2038,24.6717,24.9806,187062200
10/8/2015,24.8476,24.8476,24.4011,24.692,247918308
10/9/2015,24.8047,25.3188,24.6897,25.2828,211064560
10/12/2015,25.4203,25.4248,25.1294,25.1655,121868816
10/13/2015,24.9896,25.3572,24.9581,25.2084,132197024
10/14/2015,25.0956,25.1475,24.7055,24.8521,177849796
10/15/2015,25.0144,25.2783,24.9152,25.2241,150693808
10/16/2015,25.2061,25.2557,24.9242,25.0392,156930436
10/19/2015,24.9851,25.1993,24.8295,25.1948,119036612
10/20/2015,25.1069,25.745,24.9896,25.6548,195871052
10/21/2015,25.7067,26.063,25.6391,25.6526,169307896
10/22/2015,25.7811,26.045,25.7293,26.045,166616356
10/23/2015,26.3155,26.8856,26.2321,26.8522,237467656
10/26/2015,26.6267,26.638,25.9142,25.9953,265335124
10/27/2015,26.0224,26.2795,25.7044,25.8307,279537600
10/28/2015,26.3674,26.9018,26.1712,26.8951,342205408
10/29/2015,26.7665,27.2153,26.6696,27.1792,204909336
10/30/2015,27.2829,27.3348,26.9357,26.9469,197461016
11/2/2015,27.0304,27.3664,26.9717,27.3258,128813068
11/3/2015,27.2378,27.8467,27.2175,27.6392,182075904
11/4/2015,27.7655,27.9211,27.425,27.5107,179544200
11/5/2015,27.595,27.7853,27.2168,27.3844,158210720
11/6/2015,27.4274,27.586,27.3165,27.4161,132169132
11/9/2015,27.3935,27.586,27.1874,27.3051,135485620
11/10/2015,26.474,26.739,26.284,26.4446,236511724
11/11/2015,26.354,26.5918,26.0913,26.2951,180871884
11/12/2015,26.3291,26.4559,26.1909,26.2068,130102316
11/13/2015,26.089,26.1728,25.4255,25.4413,183249612
11/16/2015,25.2239,25.8716,25.1379,25.8569,152426804
11/17/2015,26.0256,26.055,25.6633,25.747,110332404
11/18/2015,26.2158,26.6076,26.157,26.5623,186698788
11/19/2015,26.6416,27.1194,26.4423,26.8998,173183280
11/20/2015,26.9949,27.1579,26.9156,27.0175,137148384
11/23/2015,27.0107,27.1149,26.5737,26.6665,129930112
11/24/2015,26.5714,27.0289,26.5238,26.9224,171212688
11/25/2015,26.9971,27.0017,26.705,26.7299,85553232
11/27/2015,26.7888,26.816,26.6325,26.6801,52185780
11/30/2015,26.7209,27.0424,26.6665,26.7911,156721288
12/1/2015,26.893,26.9066,26.4649,26.5737,139409496
12/2/2015,26.508,26.748,26.2883,26.3336,133546252
12/3/2015,26.3947,26.4491,25.8671,26.089,166278036
12/4/2015,26.1094,27.0062,26.0686,26.9564,231107908
12/7/2015,26.9451,27.1443,26.6801,26.7865,128336996
12/8/2015,26.6144,26.859,26.4649,26.7752,137237800
12/9/2015,26.6416,26.6529,26.0618,26.1841,185445428
12/10/2015,26.2792,26.4831,26.1592,26.3087,116850908
12/11/2015,26.0867,26.132,25.557,25.6315,187544644
12/14/2015,25.4051,25.5183,24.8638,25.473,260014436
12/15/2015,25.3507,25.5455,24.9906,25.0224,213292420
12/16/2015,25.1537,25.3621,24.6396,25.2148,224953868
12/17/2015,25.3688,25.4209,24.6804,24.6804,179091308
12/18/2015,24.6645,24.8027,23.9625,24.0123,385813308
12/21/2015,24.2954,24.3158,23.9081,24.3067,190362440
12/22/2015,24.3226,24.395,24.1077,24.2841,131157468
12/23/2015,24.2931,24.6509,24.2773,24.5966,130629416
12/24/2015,24.6849,24.6849,24.4471,24.4652,54386720
12/28/2015,24.3656,24.3882,24.0464,24.1912,106816840
12/29/2015,24.2229,24.7823,24.2003,24.626,123724972
12/30/2015,24.5898,24.617,24.2727,24.3045,100855108
12/31/2015,24.2342,24.2388,23.7383,23.8379,163649264
1/4/2016,23.2378,23.8624,23.0996,23.8583,270597548
1/5/2016,23.9489,23.9715,23.1925,23.2604,223163968
1/6/2016,22.7735,23.1834,22.6173,22.8052,273829552
1/7/2016,22.3478,22.6762,21.8382,21.8428,324377712
1/8/2016,22.3183,22.4452,21.913,21.9583,283192064
1/11/2016,22.4135,22.4338,22.0443,22.3138,198957508
1/12/2016,22.7713,22.803,22.384,22.6377,196616908
1/13/2016,22.7192,22.9162,22.0353,22.0556,249758524
1/14/2016,22.1847,22.7554,21.682,22.538,252680508
1/15/2016,21.7861,22.1281,21.5959,21.9968,319335564
1/19/2016,22.2866,22.341,21.6276,21.8903,212350988
1/20/2016,21.537,22.2367,21.1566,21.9198,289337664
1/21/2016,21.9809,22.1666,21.5008,21.8088,208645852
1/22/2016,22.3365,22.9774,22.2776,22.9683,263201868
1/25/2016,22.9909,22.9932,22.4678,22.5199,207178100
1/26/2016,22.6309,22.846,22.2096,22.6444,300308008
1/27/2016,21.7499,21.8833,21.1384,21.1566,533478696
1/28/2016,21.2404,21.4057,20.9233,21.3083,222715300
1/29/2016,21.4668,22.0443,21.3672,22.0443,257666016
2/1/2016,21.8473,21.9016,21.605,21.8382,163774164
2/2/2016,21.6095,21.7499,21.3513,21.3966,149428860
2/3/2016,21.5144,21.9311,21.306,21.8201,183857176
2/4/2016,21.826,22.1607,21.6734,21.9945,185886608
2/5/2016,21.9763,22.0673,21.3319,21.4071,185672256
2/8/2016,21.2044,21.7896,21.1839,21.6325,216085500
2/9/2016,21.4685,21.8442,21.3866,21.6279,177324780
2/10/2016,21.8397,21.9376,21.4253,21.464,169374404
2/11/2016,21.3547,21.5664,21.0815,21.3342,200298844
2/12/2016,21.4458,21.5163,21.1771,21.4002,161405524
2/16/2016,21.6347,22.0514,21.5414,22.0036,196231664
2/17/2016,22.0104,22.3611,21.892,22.3406,179452972
2/18/2016,22.5045,22.5159,21.8786,21.9171,156083932
2/19/2016,21.8579,22.0309,21.8123,21.867,141496692
2/22/2016,21.9285,22.0628,21.8397,22.0582,137123032
2/23/2016,21.9489,21.9717,21.5277,21.5596,127770532
2/24/2016,21.3979,21.9444,21.2477,21.8806,145022980
2/25/2016,21.8693,22.0309,21.6871,22.0309,110330636
2/26/2016,22.1311,22.3186,21.9899,22.0651,115964524
2/29/2016,22.0537,22.3656,22.0059,22.015,140865108
3/1/2016,22.2336,22.9439,22.1812,22.8893,201628588
3/2/2016,22.8847,22.9713,22.6867,22.9394,132678240
3/3/2016,22.9007,23.1579,22.8711,23.1101,147822968
3/4/2016,23.3082,23.6224,23.0806,23.454,184220400
3/7/2016,23.3128,23.413,22.9872,23.1944,143663240
3/8/2016,22.9462,23.1693,22.8597,23.0031,124728776
3/9/2016,23.0669,23.1284,22.8301,23.0236,108806732
3/10/2016,23.0897,23.2786,22.8028,23.035,134054308
3/11/2016,23.2786,23.2877,23.1101,23.2832,109632948
3/14/2016,23.2035,23.4312,23.1739,23.3424,100304248
3/15/2016,23.6703,23.948,23.6452,23.8114,160270936
3/16/2016,23.8183,24.2053,23.8137,24.1279,153213972
3/17/2016,24.0254,24.2417,23.8979,24.0892,137682820
3/18/2016,24.2122,24.2486,23.9503,24.1165,176820684
3/21/2016,24.1188,24.5104,23.9389,24.1142,142010712
3/22/2016,23.964,24.4285,23.9549,24.2987,129777500
3/23/2016,24.244,24.3784,24.112,24.1643,102813980
3/24/2016,24.0141,24.1917,23.882,24.0596,104531820
3/28/2016,24.1347,24.178,23.9207,23.9503,77645488
3/29/2016,23.882,24.5423,23.8797,24.5173,124760332
3/30/2016,24.7381,25.1411,24.7267,24.9453,182404596
3/31/2016,24.9817,25.0227,24.7905,24.8155,103553796
4/1/2016,24.7677,25.0455,24.6356,25.0432,103495800
4/4/2016,25.1411,25.5441,25.107,25.3005,149424816
4/5/2016,24.9339,25.2117,24.9134,25.0022,106314608
4/6/2016,25.0978,25.2686,24.8633,25.2641,105616308
4/7/2016,25.0341,25.1411,24.6177,24.7131,127207480
4/8/2016,24.7973,24.9931,24.6288,24.7404,94326960
4/11/2016,24.811,25.1844,24.7791,24.8223,117630072
4/12/2016,24.8952,25.1593,24.7404,25.1457,108929300
4/13/2016,25.2276,25.5783,25.2276,25.51,133029264
4/14/2016,25.4143,25.5897,25.3483,25.5236,101895692
4/15/2016,25.5259,25.5692,24.984,25.0113,187755876
4/18/2016,24.7928,24.8064,24.3488,24.4717,243285844
4/19/2016,24.5628,24.5901,24.1871,24.3419,129539516
4/20/2016,24.2805,24.6106,24.1484,24.392,122444120
4/21/2016,24.3465,24.3465,24.0254,24.1279,126210100
4/22/2016,23.9093,24.244,23.8205,24.0619,134732484
4/25/2016,23.9071,24.055,23.7955,23.9253,112126352
4/26/2016,23.6589,23.9754,23.6589,23.7591,224064660
4/27/2016,21.8579,22.4749,21.785,22.2723,458408568
4/28/2016,22.2245,22.2859,21.4594,21.5915,328970760
4/29/2016,21.4002,21.5664,21.0633,21.3433,274125912
5/2/2016,21.3945,21.4207,21.0382,21.3205,192640416
5/3/2016,21.448,21.7987,21.3296,21.6712,227325108
5/4/2016,21.6757,21.8351,21.3615,21.4458,164101900
5/5/2016,21.5333,21.5494,21.231,21.3592,143562000
5/6/2016,21.389,21.4073,21.0408,21.2401,174799544
5/9/2016,21.3043,21.4807,21.2103,21.2562,131745744
5/10/2016,21.3799,21.4348,21.1004,21.4005,134747344
5/11/2016,21.4142,21.4348,21.1806,21.192,114876436
5/12/2016,21.2401,21.2539,20.4956,20.6949,305258760
5/13/2016,20.617,20.9996,20.617,20.7362,177571060
5/16/2016,21.1645,21.6227,20.995,21.5059,245039024
5/17/2016,21.6593,21.6937,21.3066,21.4165,187667756
5/18/2016,21.57,21.8105,21.5081,21.6616,168249564
5/19/2016,21.68,21.68,21.4348,21.5792,121768400
5/20/2016,21.68,21.8609,21.6525,21.8128,128103872
5/23/2016,21.9617,22.2641,21.9159,22.09,152074572
5/24/2016,22.271,22.4703,22.1839,22.4267,140560696
5/25/2016,22.6031,22.8483,22.4749,22.8208,154568432
5/26/2016,22.8345,23.075,22.5963,23.0017,225324636
5/27/2016,22.7795,23.0155,22.7349,22.988,145364960
5/31/2016,22.8162,22.9994,22.6375,22.8757,169228848
6/1/2016,22.6833,22.8024,22.5253,22.555,116693140
6/2/2016,22.358,22.413,22.1358,22.3855,160766400
6/3/2016,22.4015,22.5115,22.3237,22.4313,114019552
6/6/2016,22.4474,23.3408,22.3466,22.594,93170016
6/7/2016,22.736,22.878,22.6696,22.6856,89637800
6/8/2016,22.6833,22.807,22.6054,22.665,83392524
6/9/2016,22.5642,22.9055,22.555,22.8276,106405416
6/10/2016,22.5711,22.7579,22.5596,22.6398,126851744
6/13/2016,22.6077,22.7062,22.2435,22.2985,152081976
6/14/2016,22.2939,22.5585,22.1633,22.326,127727776
6/15/2016,22.4084,22.5436,22.2274,22.2526,117780908
6/16/2016,22.0946,22.3924,22.0075,22.3466,125307260
6/17/2016,22.1335,22.1404,21.8311,21.838,244032876
6/20/2016,21.9915,22.1221,21.7693,21.7853,137647604
6/21/2016,21.7487,22.0717,21.6882,21.9709,142185432
6/22/2016,22.0488,22.1954,21.8426,21.8884,116876488
6/23/2016,21.9778,22.0579,21.8197,22.0144,128960748
6/24/2016,21.2836,21.6834,21.2241,21.3959,301245424
6/27/2016,21.3043,21.3157,20.9606,21.0843,186488752
6/28/2016,21.2814,21.4555,21.1073,21.4394,161779656
6/29/2016,21.5265,21.6593,21.4486,21.625,146124024
6/30/2016,21.6341,21.9388,21.6021,21.8999,143345424
7/1/2016,21.8747,22.098,21.838,21.9663,104106160
7/5/2016,21.8518,21.8541,21.6387,21.7601,110820840
7/6/2016,21.6708,21.9136,21.6181,21.8838,123796360
7/7/2016,21.9228,22.106,21.9044,21.9778,100558232
7/8/2016,22.1037,22.1954,22.003,22.1473,115648412
7/11/2016,22.1633,22.3695,22.1587,22.216,95179780
7/12/2016,22.2595,22.3809,22.2481,22.3168,96669852
7/13/2016,22.3145,22.3741,22.1839,22.1908,103568684
7/14/2016,22.3099,22.6764,22.2939,22.6306,155675988
7/15/2016,22.6604,22.7475,22.5642,22.6283,120547960
7/18/2016,22.61,22.9376,22.5871,22.8689,145975468
7/19/2016,22.807,22.9078,22.7566,22.878,95119696
7/20/2016,22.9078,23.0132,22.8471,22.8986,105103872
7/21/2016,22.8689,23.1369,22.7085,22.7772,130808112
7/22/2016,22.7383,22.7475,22.5207,22.6008,113254676
7/25/2016,22.5069,22.6421,22.2022,22.2985,161531684
7/26/2016,22.1793,22.4428,22.0877,22.145,224959288
7/27/2016,23.8848,23.9043,23.5378,23.5836,369379280
7/28/2016,23.5561,23.9272,23.5538,23.902,159479356
7/29/2016,23.8676,23.9501,23.7508,23.8722,110934752
8/1/2016,23.918,24.3166,23.918,24.2937,152671484
8/2/2016,24.2937,24.2983,23.8241,23.9341,135266224
8/3/2016,24.0097,24.2456,24.0005,24.2342,120810564
8/4/2016,24.3163,24.413,24.2472,24.3831,109634600
8/5/2016,24.4752,24.793,24.4545,24.7539,162213608
8/8/2016,24.7631,24.9589,24.6802,24.9589,112148880
8/9/2016,24.9266,25.0901,24.8759,25.0602,105260816
8/10/2016,25.0372,25.0809,24.8184,24.8736,96034020
8/11/2016,24.9934,25.0878,24.8391,24.8575,109938024
8/12/2016,24.823,24.975,24.823,24.9151,74641736
8/15/2016,24.9059,25.2283,24.8921,25.2145,103472836
8/16/2016,25.249,25.3872,25.1523,25.1915,135177792
8/17/2016,25.127,25.1892,24.9519,25.1546,101423904
8/18/2016,25.1569,25.2421,25.1086,25.1224,87938812
8/19/2016,25.051,25.2629,24.9565,25.1869,101472288
8/22/2016,25.0717,25.127,24.8391,24.9911,103280920
8/23/2016,25.0095,25.1776,24.9957,25.0694,85030676
8/24/2016,25.0038,25.0464,24.7999,24.8805,94700324
8/25/2016,24.7331,24.846,24.5696,24.7746,100344992
8/26/2016,24.7378,24.8621,24.4844,24.6295,111065164
8/29/2016,24.5558,24.7447,24.4798,24.6019,99881200
8/30/2016,24.367,24.5282,24.2979,24.413,99455780
8/31/2016,24.3347,24.5443,24.3301,24.436,118649624
9/1/2016,24.4453,24.5973,24.3255,24.5811,106806092
9/2/2016,24.8045,24.8736,24.6019,24.8115,107209800
9/6/2016,24.8506,24.9427,24.7608,24.8045,107521564
9/7/2016,24.8345,25.0487,24.6594,24.9565,169457312
9/8/2016,24.7009,24.7055,24.238,24.3025,212008104
9/9/2016,24.0998,24.3485,23.752,23.752,186227936
9/12/2016,23.6415,24.3485,23.6138,24.284,181171080
9/13/2016,24.7608,25.0556,24.6986,24.8621,248704760
9/14/2016,25.0418,26.0321,25.0118,25.7419,449361272
9/15/2016,26.2233,26.6539,26.138,26.6171,362452708
9/16/2016,26.5135,26.7461,26.2647,26.4674,319547644
9/19/2016,26.5296,26.7576,26.0828,26.1588,188092184
9/20/2016,26.0367,26.2831,25.9123,26.1565,138057076
9/21/2016,26.221,26.253,25.8965,26.1519,144012740
9/22/2016,26.3361,26.472,26.2555,26.3983,124295936
9/23/2016,26.3522,26.4375,25.6912,25.9584,209924604
9/26/2016,25.712,26.115,25.6912,25.9976,119477768
9/27/2016,26.0252,26.0667,25.8732,26.0459,98429648
9/28/2016,26.1841,26.4029,26.1242,26.244,118564340
9/29/2016,26.062,26.2094,25.7488,25.8363,143547960
9/30/2016,25.9008,26.1104,25.7488,26.0367,145516424
10/3/2016,25.9584,26.0367,25.8594,25.9146,86807040
10/4/2016,26.039,26.3269,25.94,26.0252,118947340
10/5/2016,26.1173,26.1772,25.9538,26.0367,85812356
10/6/2016,26.1864,26.3338,26.0551,26.2302,115117252
10/7/2016,26.3269,26.3845,26.1427,26.2693,97433772
10/10/2016,26.4904,26.8889,26.4213,26.7276,144943824
10/11/2016,27.1077,27.3357,26.7622,26.7852,256164172
10/12/2016,27.027,27.1721,26.8889,27.0247,150347148
10/13/2016,26.8981,27.0478,26.6516,26.9418,140769624
10/14/2016,27.1491,27.2159,26.9764,27.0915,142608764
10/17/2016,27.0224,27.1399,26.8958,27.0731,94499584
10/18/2016,27.2182,27.2251,27.0501,27.0547,98213912
10/19/2016,27.004,27.1215,26.2094,26.9741,80138376
10/20/2016,26.9142,27.034,26.7921,26.9603,96503204
10/21/2016,26.9027,26.9257,26.7806,26.8543,92770660
10/24/2016,26.9695,27.1169,26.9464,27.0961,94154692
10/25/2016,27.1652,27.2597,27.0178,27.2343,192515880
10/26/2016,26.3269,26.647,26.0966,26.6217,264536876
10/27/2016,26.5756,26.6839,26.2785,26.3661,138248180
10/28/2016,26.2256,26.5342,26.1288,26.191,151446648
10/31/2016,26.1749,26.3085,26.0713,26.1496,105677592
11/1/2016,26.1311,26.2025,25.4563,25.6774,175303248
11/2/2016,25.6567,25.8755,25.6175,25.7005,113326836
11/3/2016,25.6926,25.8037,25.3616,25.4264,107730408
11/4/2016,25.1254,25.5236,25.0282,25.1972,123347988
11/7/2016,25.4843,25.5838,25.3407,25.5607,130240000
11/8/2016,25.5375,25.8639,25.3963,25.7111,97016716
11/9/2016,25.438,25.7713,25.0143,25.6695,236705444
11/10/2016,25.7181,25.7181,24.5004,24.9541,228538164
11/11/2016,24.7527,25.2041,24.667,25.1023,136575592
11/14/2016,24.8453,24.9585,24.0952,24.4726,204702016
11/15/2016,24.6717,24.9286,24.5766,24.7967,129058040
11/16/2016,24.7018,25.519,24.6786,25.4634,235362088
11/17/2016,25.4218,25.5468,25.1949,25.4542,110528012
11/18/2016,25.4009,25.5908,25.387,25.4796,113715668
11/21/2016,25.4935,25.9264,25.4681,25.8662,117058284
11/22/2016,25.9172,26.026,25.7898,25.8825,103862136
11/23/2016,25.7806,25.8153,25.5421,25.7505,109705576
11/25/2016,25.7273,25.8987,25.6857,25.8801,45903688
11/28/2016,25.7968,26.0364,25.7875,25.8292,108775932
11/29/2016,25.6463,25.9357,25.4819,25.8037,114115000
11/30/2016,25.8269,25.9751,25.5282,25.5861,144649032
12/1/2016,25.5502,25.6834,25.2412,25.3477,148347448
12/2/2016,25.2736,25.4866,25.1995,25.4426,106111988
12/5/2016,25.4657,25.4727,25.0606,25.2597,137298160
12/6/2016,25.35,25.5491,25.2782,25.4542,104781848
12/7/2016,25.2944,25.7412,25.2713,25.7042,119994876
12/8/2016,25.6648,26.0283,25.6046,25.9565,108273264
12/9/2016,26.0005,26.5538,26.0005,26.3802,137610508
12/12/2016,26.2274,26.6233,26.0422,26.2297,105497508
12/13/2016,26.3547,26.8363,26.3339,26.6673,174935244
12/14/2016,26.6325,26.9011,26.6186,26.6673,136127336
12/15/2016,26.7112,27.0238,26.6765,26.8131,186098176
12/16/2016,26.9636,26.9705,26.7726,26.8478,177404536
12/19/2016,26.8085,27.1743,26.7969,27.0029,111117692
12/20/2016,27.0261,27.202,27.0122,27.0747,85699860
12/21/2016,27.04,27.1789,27.0354,27.1002,95132660
12/22/2016,26.9358,26.9728,26.7714,26.9219,104343416
12/23/2016,26.7599,26.9752,26.7599,26.9752,56997936
12/27/2016,26.9752,27.2715,26.9682,27.1465,73187420
12/28/2016,27.2067,27.3216,26.9011,27.0307,83623568
12/29/2016,26.959,27.1116,26.9474,27.0238,60158076
12/30/2016,27.0053,27.1326,26.7228,26.8131,122345060
1/3/2017,26.8085,26.9312,26.5677,26.8895,115127460
1/4/2017,26.8201,26.9728,26.7969,26.8594,84472464
1/5/2017,26.8363,27.0548,26.8108,26.996,88774348
1/6/2017,27.0354,27.3548,26.9636,27.297,127007600
1/9/2017,27.3062,27.6488,27.3039,27.547,134247792
1/10/2017,27.4961,27.6373,27.3872,27.5748,97848204
1/11/2017,27.4891,27.7646,27.4567,27.7229,110354372
1/12/2017,27.525,27.6188,27.3664,27.6072,108344880
1/13/2017,27.5748,27.6928,27.5053,27.5586,104447792
1/17/2017,27.3965,27.8364,27.3687,27.7808,137759372
1/18/2017,27.7808,27.8966,27.7137,27.7785,94851844
1/19/2017,27.6419,27.8016,27.635,27.7299,102389164
1/20/2017,27.885,27.885,27.7194,27.7808,130391568
1/23/2017,27.7808,27.9683,27.7276,27.7993,88200872
1/24/2017,27.6766,27.804,27.6651,27.7739,92844152
